ID,Plot,Replicate,Bird Number,Period,Minute,Species,Sex,Detection Method,Distance,New Record,Counter-sing,Site,DateC,TimeC
2927,10,1,14,2,3,BTNW,M,S,2,1,0,Spotted Hardwood,05-Jun-11,8:52
6469,10,1,14,1,3,BTBW,M,S,1,1,0,Spotted Hardwood,05-Jun-12,7:57
123,10,1,15,1,3,REVI,M,S,2,0,1,Spotted Hardwood,10-Jun-10,5:30
2928,10,1,15,2,4,BTBW,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:52
6470,10,1,15,2,3,REVI,M,S,2,0,1,Spotted Hardwood,05-Jun-12,7:57
124,10,1,16,1,3,REVI,M,S,1,0,1,Spotted Hardwood,10-Jun-10,5:30
2929,10,1,16,2,4,AMRO,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:52
6471,10,1,16,2,3,REVI,M,S,2,0,1,Spotted Hardwood,05-Jun-12,7:57
125,10,1,17,2,4,OVEN,M,S,2,0,0,Spotted Hardwood,10-Jun-10,5:30
2930,10,1,17,2,4,CHSP,M,S,1,1,0,Spotted Hardwood,05-Jun-11,8:52
6472,10,1,17,2,3,VEER,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:57
126,10,1,18,2,5,SWTH,U,C,1,0,0,Spotted Hardwood,10-Jun-10,5:30
2931,10,1,18,2,5,OVEN,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:52
6473,10,1,18,2,3,AMRE,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:57
127,10,1,19,3,7,BTNW,M,S,1,0,0,Spotted Hardwood,10-Jun-10,5:30
2932,10,1,19,2,5,LEFL,U,C,1,0,0,Spotted Hardwood,05-Jun-11,8:52
6474,10,1,19,2,4,BTBW,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:57
128,10,1,20,3,7,BTBW,M,S,1,0,0,Spotted Hardwood,10-Jun-10,5:30
2933,10,1,20,2,5,RBGR,M,S,1,1,0,Spotted Hardwood,05-Jun-11,8:52
6475,10,1,20,2,4,LEFL,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:57
129,10,1,21,3,7,REVI,M,S,2,0,1,Spotted Hardwood,10-Jun-10,5:30
2934,10,1,21,2,6,BTNW,M,S,1,0,0,Spotted Hardwood,05-Jun-11,8:52
6476,10,1,21,2,4,YBSA,U,C,2,0,0,Spotted Hardwood,05-Jun-12,7:57
130,10,1,22,3,7,REVI,M,S,1,0,1,Spotted Hardwood,10-Jun-10,5:30
2935,10,1,22,3,6,REVI,M,S,1,0,0,Spotted Hardwood,05-Jun-11,8:52
6477,10,1,22,2,4,EACH,U,C,1,1,0,Spotted Hardwood,05-Jun-12,7:57
131,10,1,23,3,8,AMRO,M,S,2,0,0,Spotted Hardwood,10-Jun-10,5:30
2936,10,1,23,3,6,OVEN,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:52
6478,10,1,23,2,5,RBGR,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:57
132,10,1,24,3,8,SWTH,M,S,1,0,0,Spotted Hardwood,10-Jun-10,5:30
2937,10,1,24,3,7,BTNW,M,S,1,0,0,Spotted Hardwood,05-Jun-11,8:52
6479,10,1,24,2,5,AMRO,M,S,2,1,0,Spotted Hardwood,05-Jun-12,7:57
133,10,1,25,3,9,OVEN,M,S,2,0,0,Spotted Hardwood,10-Jun-10,5:30
2938,10,1,25,3,7,LEFL,M,S,1,0,0,Spotted Hardwood,05-Jun-11,8:52
6480,10,1,25,2,5,YBSA,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:57
134,10,1,26,3,9,REVI,M,S,1,0,0,Spotted Hardwood,10-Jun-10,5:30
2939,10,1,26,3,7,AMRO,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:52
6481,10,1,26,2,5,AMRO,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:57
2940,10,1,27,3,8,BTNW,M,S,2,0,0,Spotted Hardwood,05-Jun-11,8:52
6482,10,1,27,2,6,BTNW,M,S,2,1,0,Spotted Hardwood,05-Jun-12,7:57
2941,10,1,28,3,8,YBSA,U,C,2,0,0,Spotted Hardwood,05-Jun-11,8:52
6483,10,1,28,2,6,OVEN,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:57
2942,10,1,29,3,8,OVEN,M,S,2,0,1,Spotted Hardwood,05-Jun-11,8:52
6484,10,1,29,3,6,REVI,M,S,2,0,1,Spotted Hardwood,05-Jun-12,7:57
2943,10,1,30,3,9,AMRO,U,C,1,1,0,Spotted Hardwood,05-Jun-11,8:52
6485,10,1,30,3,6,REVI,M,S,2,0,1,Spotted Hardwood,05-Jun-12,7:57
2944,10,1,31,3,9,REVI,M,S,2,0,1,Spotted Hardwood,05-Jun-11,8:52
6486,10,1,31,3,6,AMRO,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:57
2945,10,1,32,3,10,CHSP,M,S,1,0,0,Spotted Hardwood,05-Jun-11,8:52
6487,10,1,32,3,7,YBSA,U,C,2,0,0,Spotted Hardwood,05-Jun-12,7:57
2946,10,1,33,3,10,RBGR,M,S,1,0,0,Spotted Hardwood,05-Jun-11,8:52
6488,10,1,33,3,7,YBSA,U,C,2,1,0,Spotted Hardwood,05-Jun-12,7:57
6489,10,1,34,3,7,RBGR,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:57
6490,10,1,35,3,8,BTNW,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:57
6491,10,1,36,3,8,EAWP,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:57
6492,10,1,37,3,8,EACH,U,C,1,0,0,Spotted Hardwood,05-Jun-12,7:57
6493,10,1,38,3,8,BTBW,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:57
6494,10,1,39,3,8,AMRO,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:57
6495,10,1,40,3,9,OVEN,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:57
6496,10,1,41,3,9,BCCH,M,S,2,0,0,Spotted Hardwood,05-Jun-12,7:57
6497,10,1,42,3,10,LEFL,M,S,1,0,0,Spotted Hardwood,05-Jun-12,7:57
1492,10,2,1,1,1,REVI,M,S,1,1,1,Spotted Hardwood,27-Jun-10,4:41
3856,10,2,1,1,1,LEFL,M,S,1,1,0,Spotted Hardwood,21-Jun-11,5:32
6094,10,2,1,1,1,RBGR,M,S,1,1,0,Spotted Hardwood,15-Jun-12,6:23
1493,10,2,2,1,1,REVI,M,S,1,1,1,Spotted Hardwood,27-Jun-10,4:41
3857,10,2,2,1,1,REVI,M,S,2,1,1,Spotted Hardwood,21-Jun-11,5:32
6095,10,2,2,1,1,EAWP,M,S,2,1,0,Spotted Hardwood,15-Jun-12,6:23
1494,10,2,3,1,1,REVI,M,S,2,1,1,Spotted Hardwood,27-Jun-10,4:41
3858,10,2,3,1,1,RBGR,M,S,1,1,1,Spotted Hardwood,21-Jun-11,5:32
6096,10,2,3,1,1,BTBW,M,S,1,1,0,Spotted Hardwood,15-Jun-12,6:23
1495,10,2,4,1,1,YBSA,U,C,1,1,0,Spotted Hardwood,27-Jun-10,4:41
3859,10,2,4,1,1,OVEN,M,S,2,1,0,Spotted Hardwood,21-Jun-11,5:32
6097,10,2,4,1,1,REVI,M,S,1,1,1,Spotted Hardwood,15-Jun-12,6:23
1496,10,2,5,1,1,SWTH,U,C,2,1,0,Spotted Hardwood,27-Jun-10,4:41
3860,10,2,5,1,2,REVI,M,S,1,1,1,Spotted Hardwood,21-Jun-11,5:32
6098,10,2,5,1,1,LEFL,M,S,2,1,0,Spotted Hardwood,15-Jun-12,6:23
1497,10,2,6,1,2,AMRO,M,S,1,1,0,Spotted Hardwood,27-Jun-10,4:41
3861,10,2,6,1,2,BTNW,M,S,2,1,0,Spotted Hardwood,21-Jun-11,5:32
6099,10,2,6,1,1,REVI,M,S,1,1,1,Spotted Hardwood,15-Jun-12,6:23
1498,10,2,7,1,2,OVEN,M,S,2,1,0,Spotted Hardwood,27-Jun-10,4:41
3862,10,2,7,1,2,AMRO,M,S,2,1,0,Spotted Hardwood,21-Jun-11,5:32
6100,10,2,7,1,2,AMRE,M,S,2,1,0,Spotted Hardwood,15-Jun-12,6:23
1499,10,2,8,1,2,BTBW,M,S,1,1,0,Spotted Hardwood,27-Jun-10,4:41
3863,10,2,8,1,3,REVI,M,S,2,1,1,Spotted Hardwood,21-Jun-11,5:32
6101,10,2,8,1,2,REVI,M,S,2,1,1,Spotted Hardwood,15-Jun-12,6:23
1500,10,2,9,1,2,LEFL,M,S,1,1,0,Spotted Hardwood,27-Jun-10,4:41
3864,10,2,9,1,3,CHSP,U,C,1,1,0,Spotted Hardwood,21-Jun-11,5:32
6102,10,2,9,1,2,EACH,U,C,2,1,0,Spotted Hardwood,15-Jun-12,6:23
1501,10,2,10,1,2,AMRO,U,C,2,1,0,Spotted Hardwood,27-Jun-10,4:41
3865,10,2,10,2,3,REVI,M,S,1,0,1,Spotted Hardwood,21-Jun-11,5:32
6103,10,2,10,1,3,LEFL,M,S,1,1,0,Spotted Hardwood,15-Jun-12,6:23
1502,10,2,11,1,3,UNWA,U,C,1,1,0,Spotted Hardwood,27-Jun-10,4:41
3866,10,2,11,2,3,REVI,M,S,2,0,1,Spotted Hardwood,21-Jun-11,5:32
6104,10,2,11,1,3,HAWO,U,C,2,1,0,Spotted Hardwood,15-Jun-12,6:23
1503,10,2,12,1,3,BCCH,U,C,2,1,0,Spotted Hardwood,27-Jun-10,4:41
3867,10,2,12,2,3,REVI,M,S,2,1,1,Spotted Hardwood,21-Jun-11,5:32
6105,10,2,12,2,3,EAWP,M,S,2,0,0,Spotted Hardwood,15-Jun-12,6:23
1504,10,2,13,1,3,EAWP,M,S,1,1,0,Spotted Hardwood,27-Jun-10,4:41
3868,10,2,13,2,4,BCCH,U,C,1,1,0,Spotted Hardwood,21-Jun-11,5:32
6106,10,2,13,2,3,BTBW,M,S,1,0,0,Spotted Hardwood,15-Jun-12,6:23
1505,10,2,14,1,3,OVEN,M,S,1,0,1,Spotted Hardwood,27-Jun-10,4:41
3869,10,2,14,2,4,BCCH,U,C,1,1,0,Spotted Hardwood,21-Jun-11,5:32
6107,10,2,14,2,3,REVI,M,S,1,0,1,Spotted Hardwood,15-Jun-12,6:23
1506,10,2,15,1,3,OVEN,M,S,2,0,1,Spotted Hardwood,27-Jun-10,4:41
3870,10,2,15,2,4,OVEN,M,S,2,0,0,Spotted Hardwood,21-Jun-11,5:32
6108,10,2,15,2,3,REVI,M,S,1,0,1,Spotted Hardwood,15-Jun-12,6:23
1507,10,2,16,1,3,REVI,M,S,1,0,1,Spotted Hardwood,27-Jun-10,4:41
3871,10,2,16,2,5,AMRO,U,C,1,0,0,Spotted Hardwood,21-Jun-11,5:32
6109,10,2,16,2,4,LEFL,M,S,1,0,0,Spotted Hardwood,15-Jun-12,6:23
1508,10,2,17,1,3,REVI,M,S,1,0,1,Spotted Hardwood,27-Jun-10,4:41
3872,10,2,17,2,5,LEFL,M,S,1,0,0,Spotted Hardwood,21-Jun-11,5:32
6110,10,2,17,2,4,LEFL,U,C,1,0,0,Spotted Hardwood,15-Jun-12,6:23
1509,10,2,18,2,4,REVI,M,S,2,0,1,Spotted Hardwood,27-Jun-10,4:41
3873,10,2,18,2,6,CHSP,U,C,1,0,0,Spotted Hardwood,21-Jun-11,5:32
6111,10,2,18,2,4,REVI,M,S,2,0,1,Spotted Hardwood,15-Jun-12,6:23
1510,10,2,19,2,4,RBGR,U,C,1,1,0,Spotted Hardwood,27-Jun-10,4:41
3874,10,2,19,2,6,BTNW,M,S,2,0,0,Spotted Hardwood,21-Jun-11,5:32
6112,10,2,19,2,4,VEER,U,C,1,1,0,Spotted Hardwood,15-Jun-12,6:23
1511,10,2,20,2,4,BTBW,M,S,1,0,0,Spotted Hardwood,27-Jun-10,4:41
3875,10,2,20,3,6,OVEN,M,S,2,0,0,Spotted Hardwood,21-Jun-11,5:32
6113,10,2,20,2,5,OVEN,M,S,2,1,0,Spotted Hardwood,15-Jun-12,6:23
1512,10,2,21,2,4,LEFL,M,S,1,1,1,Spotted Hardwood,27-Jun-10,4:41
3876,10,2,21,3,6,BTBW,M,S,2,1,1,Spotted Hardwood,21-Jun-11,5:32
6114,10,2,21,2,5,RBGR,M,S,2,0,0,Spotted Hardwood,15-Jun-12,6:23
1513,10,2,22,2,5,AMRO,U,C,1,0,0,Spotted Hardwood,27-Jun-10,4:41
3877,10,2,22,3,7,BTNW,M,S,2,0,1,Spotted Hardwood,21-Jun-11,5:32
6115,10,2,22,2,5,YBSA,U,C,1,1,0,Spotted Hardwood,15-Jun-12,6:23
1514,10,2,23,2,5,SWTH,U,C,2,1,0,Spotted Hardwood,27-Jun-10,4:41
3878,10,2,23,3,7,AMRO,U,C,1,0,0,Spotted Hardwood,21-Jun-11,5:32
6116,10,2,23,2,5,CORA,U,C,2,1,0,Spotted Hardwood,15-Jun-12,6:23
1515,10,2,24,2,5,UNWA,U,C,1,1,0,Spotted Hardwood,27-Jun-10,4:41
3879,10,2,24,3,7,LEFL,M,S,1,0,0,Spotted Hardwood,21-Jun-11,5:32
6117,10,2,24,2,6,AMRE,M,S,2,0,0,Spotted Hardwood,15-Jun-12,6:23
1516,10,2,25,2,6,UNWA,U,C,1,1,0,Spotted Hardwood,27-Jun-10,4:41
3880,10,2,25,3,8,REVI,M,S,1,1,0,Spotted Hardwood,21-Jun-11,5:32
6118,10,2,25,3,6,REVI,M,S,1,0,1,Spotted Hardwood,15-Jun-12,6:23
1517,10,2,26,2,6,DOWO,U,C,2,1,0,Spotted Hardwood,27-Jun-10,4:41
3881,10,2,26,3,9,REVI,M,S,2,0,1,Spotted Hardwood,21-Jun-11,5:32
6119,10,2,26,3,6,REVI,M,S,1,0,1,Spotted Hardwood,15-Jun-12,6:23
1518,10,2,27,2,6,LEFL,M,S,1,0,1,Spotted Hardwood,27-Jun-10,4:41
3882,10,2,27,3,9,RBGR,M,S,1,0,1,Spotted Hardwood,21-Jun-11,5:32
6120,10,2,27,3,6,REVI,M,S,2,0,1,Spotted Hardwood,15-Jun-12,6:23
1519,10,2,28,2,6,BCCH,U,C,2,0,0,Spotted Hardwood,27-Jun-10,4:41
3883,10,2,28,3,10,BCCH,U,C,1,0,0,Spotted Hardwood,21-Jun-11,5:32
6121,10,2,28,3,6,BTBW,M,S,1,0,0,Spotted Hardwood,15-Jun-12,6:23
1520,10,2,29,2,6,AMRO,M,S,1,0,0,Spotted Hardwood,27-Jun-10,4:41
6122,10,2,29,3,6,EAWP,M,S,2,0,0,Spotted Hardwood,15-Jun-12,6:23
1521,10,2,30,3,7,REVI,M,S,2,0,1,Spotted Hardwood,27-Jun-10,4:41
6123,10,2,30,3,7,AMRO,M,S,2,1,0,Spotted Hardwood,15-Jun-12,6:23
1522,10,2,31,3,7,REVI,M,S,1,0,1,Spotted Hardwood,27-Jun-10,4:41
6124,10,2,31,3,8,VEER,M,S,2,0,0,Spotted Hardwood,15-Jun-12,6:23
1523,10,2,32,3,7,REVI,M,S,1,0,1,Spotted Hardwood,27-Jun-10,4:41
6125,10,2,32,3,8,LEFL,M,S,2,0,0,Spotted Hardwood,15-Jun-12,6:23
1524,10,2,33,3,7,OVEN,M,S,2,0,0,Spotted Hardwood,27-Jun-10,4:41
1525,10,2,34,3,8,BTBW,M,S,1,0,0,Spotted Hardwood,27-Jun-10,4:41
1526,10,2,35,3,8,UNWA,U,C,1,0,0,Spotted Hardwood,27-Jun-10,4:41
1527,10,2,36,3,8,LEFL,M,S,1,0,0,Spotted Hardwood,27-Jun-10,4:41
1528,10,2,37,3,9,EAWP,M,S,1,0,0,Spotted Hardwood,27-Jun-10,4:41
1529,10,2,38,3,9,BTNW,M,S,2,1,0,Spotted Hardwood,27-Jun-10,4:41
1530,10,2,39,3,9,AMRO,U,C,1,0,0,Spotted Hardwood,27-Jun-10,4:41
1531,10,2,40,3,9,AMGO,M,S,2,1,0,Spotted Hardwood,27-Jun-10,4:41
1532,10,2,41,3,9,LEFL,M,S,1,0,0,Spotted Hardwood,27-Jun-10,4:41
2260,10,3,1,1,1,REVI,M,S,1,1,1,Spotted Hardwood,01-Jul-10,7:49
4683,10,3,1,1,1,REVI,M,S,2,1,1,Spotted Hardwood,28-Jun-11,8:50
6846,10,3,1,1,1,REVI,M,S,1,1,1,Spotted Hardwood,25-Jun-12,6:02
2261,10,3,2,1,1,REVI,M,S,2,1,1,Spotted Hardwood,01-Jul-10,7:49
4684,10,3,2,1,1,REVI,M,S,1,1,1,Spotted Hardwood,28-Jun-11,8:50
6847,10,3,2,1,1,REVI,M,S,1,1,1,Spotted Hardwood,25-Jun-12,6:02
2262,10,3,3,1,2,BTNW,M,S,1,1,0,Spotted Hardwood,01-Jul-10,7:49
4685,10,3,3,1,1,AMRO,M,S,1,1,0,Spotted Hardwood,28-Jun-11,8:50
6848,10,3,3,1,1,EAWP,M,S,1,1,1,Spotted Hardwood,25-Jun-12,6:02
2263,10,3,4,1,2,OVEN,M,S,2,1,0,Spotted Hardwood,01-Jul-10,7:49
4686,10,3,4,1,2,BTBW,M,S,2,1,0,Spotted Hardwood,28-Jun-11,8:50
6849,10,3,4,1,1,YBSA,M,S,2,1,0,Spotted Hardwood,25-Jun-12,6:02
2264,10,3,5,1,2,YBSA,U,S,1,1,0,Spotted Hardwood,01-Jul-10,7:49
4687,10,3,5,1,2,EACH,U,C,1,1,0,Spotted Hardwood,28-Jun-11,8:50
6850,10,3,5,1,1,BRCR,M,S,1,1,0,Spotted Hardwood,25-Jun-12,6:02
2265,10,3,6,1,3,REVI,M,S,2,1,1,Spotted Hardwood,01-Jul-10,7:49
4688,10,3,6,1,3,AMRO,U,C,1,1,0,Spotted Hardwood,28-Jun-11,8:50
6851,10,3,6,1,1,LEFL,M,S,1,1,1,Spotted Hardwood,25-Jun-12,6:02
2266,10,3,7,1,3,REVI,M,S,1,0,1,Spotted Hardwood,01-Jul-10,7:49
4689,10,3,7,1,3,OVEN,M,S,2,1,0,Spotted Hardwood,28-Jun-11,8:50
6852,10,3,7,1,2,LEFL,U,C,1,1,1,Spotted Hardwood,25-Jun-12,6:02
2267,10,3,8,1,3,REVI,M,S,2,0,1,Spotted Hardwood,01-Jul-10,7:49
4690,10,3,8,2,3,BTBW,M,S,2,0,0,Spotted Hardwood,28-Jun-11,8:50
6853,10,3,8,1,2,AMRO,M,S,2,1,0,Spotted Hardwood,25-Jun-12,6:02
2268,10,3,9,1,3,REVI,M,S,2,0,1,Spotted Hardwood,01-Jul-10,7:49
4691,10,3,9,2,3,REVI,M,S,1,0,1,Spotted Hardwood,28-Jun-11,8:50
6854,10,3,9,1,2,AMCR,U,C,2,1,0,Spotted Hardwood,25-Jun-12,6:02
2269,10,3,10,2,4,YBSA,U,C,1,0,0,Spotted Hardwood,01-Jul-10,7:49
4692,10,3,10,2,4,AMRO,U,C,1,0,1,Spotted Hardwood,28-Jun-11,8:50
6855,10,3,10,1,2,LEFL,M,S,2,1,1,Spotted Hardwood,25-Jun-12,6:02
2270,10,3,11,2,5,BTNW,M,S,1,0,0,Spotted Hardwood,01-Jul-10,7:49
4693,10,3,11,2,4,REVI,M,S,2,0,1,Spotted Hardwood,28-Jun-11,8:50
6856,10,3,11,1,3,OVEN,M,S,2,1,0,Spotted Hardwood,25-Jun-12,6:02
2271,10,3,12,2,5,BTBW,M,S,2,1,0,Spotted Hardwood,01-Jul-10,7:49
4694,10,3,12,2,4,CHSP,U,C,1,0,0,Spotted Hardwood,28-Jun-11,8:50
6857,10,3,12,2,3,REVI,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:02
2272,10,3,13,2,5,SWTH,U,C,1,1,0,Spotted Hardwood,01-Jul-10,7:49
4695,10,3,13,2,5,AMRO,M,S,1,0,0,Spotted Hardwood,28-Jun-11,8:50
6858,10,3,13,2,3,REVI,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:02
2273,10,3,14,2,6,EACH,U,S,2,1,0,Spotted Hardwood,01-Jul-10,7:49
4696,10,3,14,2,5,BTNW,M,S,2,1,0,Spotted Hardwood,28-Jun-11,8:50
6859,10,3,14,2,3,EAWP,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:02
2274,10,3,15,2,6,EACH,U,S,2,0,0,Spotted Hardwood,01-Jul-10,7:49
4697,10,3,15,3,6,REVI,M,S,2,0,0,Spotted Hardwood,28-Jun-11,8:50
6860,10,3,15,2,3,AMRO,M,S,2,0,0,Spotted Hardwood,25-Jun-12,6:02
2275,10,3,16,2,6,REVI,M,S,1,0,1,Spotted Hardwood,01-Jul-10,7:49
4698,10,3,16,3,6,OVEN,M,S,2,0,0,Spotted Hardwood,28-Jun-11,8:50
6861,10,3,16,2,4,BRCR,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:02
2276,10,3,17,3,7,REVI,M,S,2,0,1,Spotted Hardwood,01-Jul-10,7:49
4699,10,3,17,3,7,BTNW,M,S,2,0,0,Spotted Hardwood,28-Jun-11,8:50
6862,10,3,17,2,4,LEFL,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:02
2277,10,3,18,3,7,BTBW,M,S,1,0,1,Spotted Hardwood,01-Jul-10,7:49
4700,10,3,18,3,7,AMRO,M,S,1,0,0,Spotted Hardwood,28-Jun-11,8:50
6863,10,3,18,2,4,LEFL,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:02
2278,10,3,19,3,8,REVI,M,S,2,0,0,Spotted Hardwood,01-Jul-10,7:49
4701,10,3,19,3,7,REVI,M,S,1,0,0,Spotted Hardwood,28-Jun-11,8:50
6864,10,3,19,2,4,BRCR,U,C,1,1,0,Spotted Hardwood,25-Jun-12,6:02
2279,10,3,20,3,8,OVEN,M,S,2,0,0,Spotted Hardwood,01-Jul-10,7:49
4702,10,3,20,3,8,BTBW,M,S,2,0,0,Spotted Hardwood,28-Jun-11,8:50
6865,10,3,20,2,5,DOWO,M,S,1,1,0,Spotted Hardwood,25-Jun-12,6:02
2280,10,3,21,3,9,YBSA,U,C,1,0,0,Spotted Hardwood,01-Jul-10,7:49
4703,10,3,21,3,8,AMRO,U,C,1,0,0,Spotted Hardwood,28-Jun-11,8:50
6866,10,3,21,2,5,AMRO,U,C,1,1,0,Spotted Hardwood,25-Jun-12,6:02
4704,10,3,22,3,9,EACH,U,C,1,0,0,Spotted Hardwood,28-Jun-11,8:50
6867,10,3,22,2,6,UNWO,U,O,1,1,0,Spotted Hardwood,25-Jun-12,6:02
4705,10,3,23,3,10,CHSP,U,C,1,0,0,Spotted Hardwood,28-Jun-11,8:50
6868,10,3,23,3,6,REVI,M,S,1,0,1,Spotted Hardwood,25-Jun-12,6:02
6869,10,3,24,3,6,REVI,M,S,1,0,1,Spotted Hardwood,25-Jun-12,6:02
6870,10,3,25,3,6,EAWP,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:02
6871,10,3,26,3,7,BRCR,M,S,1,0,0,Spotted Hardwood,25-Jun-12,6:02
6872,10,3,27,3,7,AMRO,M,S,2,0,0,Spotted Hardwood,25-Jun-12,6:02
6873,10,3,28,3,7,BTNW,M,S,2,1,0,Spotted Hardwood,25-Jun-12,6:02
6874,10,3,29,3,7,AMRO,U,C,1,1,0,Spotted Hardwood,25-Jun-12,6:02
6875,10,3,30,3,7,OVEN,M,S,2,0,0,Spotted Hardwood,25-Jun-12,6:02
6876,10,3,31,3,8,LEFL,M,S,1,0,1,Spotted Hardwood,25-Jun-12,6:02
6877,10,3,32,3,8,LEFL,M,S,1,0,1,Spotted Hardwood,25-Jun-12,6:02
6878,10,3,33,3,8,PUFI,M,S,2,0,0,Spotted Hardwood,25-Jun-12,6:02
6879,10,3,34,3,9,RESQ,U,C,2,1,0,Spotted Hardwood,25-Jun-12,6:02
6880,10,3,35,3,9,YBSA,M,S,2,0,0,Spotted Hardwood,25-Jun-12,6:02
6881,10,3,36,3,9,LEFL,M,S,2,0,0,Spotted Hardwood,25-Jun-12,6:02
6882,10,3,37,3,10,RBNU,U,C,1,1,0,Spotted Hardwood,25-Jun-12,6:02
6883,10,3,38,3,10,AMRO,U,C,1,0,0,Spotted Hardwood,25-Jun-12,6:02
6884,10,3,39,3,10,DOWO,M,S,2,0,0,Spotted Hardwood,25-Jun-12,6:02
6885,10,3,40,3,10,DOWO,M,S,2,1,0,Spotted Hardwood,25-Jun-12,6:02
45,11,1,1,1,1,REVI,M,S,1,1,1,Spotted Hardwood,07-Jun-10,6:27
2881,11,1,1,1,1,VEER,M,S,2,1,0,Spotted Hardwood,05-Jun-11,6:31
6498,11,1,1,1,1,REVI,M,S,1,1,1,Spotted Hardwood,06-Jun-12,7:44
580,11,1,1,1,1,WIWR,M,S,1,1,1,Tahquamenon,13-Jun-10,5:59
46,11,1,2,1,1,REVI,M,S,1,1,1,Spotted Hardwood,07-Jun-10,6:27
2882,11,1,2,1,1,REVI,M,S,1,1,1,Spotted Hardwood,05-Jun-11,6:31
6499,11,1,2,1,1,AMRE,M,S,2,1,0,Spotted Hardwood,06-Jun-12,7:44
581,11,1,2,1,1,REVI,M,S,1,1,1,Tahquamenon,13-Jun-10,5:59
47,11,1,3,1,1,LEFL,M,S,1,1,0,Spotted Hardwood,07-Jun-10,6:27
2883,11,1,3,1,1,REVI,M,S,2,1,1,Spotted Hardwood,05-Jun-11,6:31
6500,11,1,3,1,1,AMRO,M,S,1,1,0,Spotted Hardwood,06-Jun-12,7:44
582,11,1,3,1,1,REVI,M,S,2,1,1,Tahquamenon,13-Jun-10,5:59
48,11,1,4,1,1,AMRO,M,S,1,1,0,Spotted Hardwood,07-Jun-10,6:27
2884,11,1,4,1,2,BCCH,M,S,2,1,0,Spotted Hardwood,05-Jun-11,6:31
6501,11,1,4,1,1,LEFL,M,S,1,1,1,Spotted Hardwood,06-Jun-12,7:44
583,11,1,4,1,1,REVI,M,S,2,1,1,Tahquamenon,13-Jun-10,5:59
49,11,1,5,1,1,BTNW,M,S,2,1,0,Spotted Hardwood,07-Jun-10,6:27
2885,11,1,5,1,2,BAWW,M,S,1,1,0,Spotted Hardwood,05-Jun-11,6:31
6502,11,1,5,1,1,LEFL,M,S,1,1,1,Spotted Hardwood,06-Jun-12,7:44
584,11,1,5,1,1,OVEN,M,S,2,1,0,Tahquamenon,13-Jun-10,5:59
50,11,1,6,1,2,OVEN,M,S,2,1,0,Spotted Hardwood,07-Jun-10,6:27
2886,11,1,6,1,2,BTNW,M,S,2,1,0,Spotted Hardwood,05-Jun-11,6:31
6503,11,1,6,1,2,REVI,M,S,2,1,1,Spotted Hardwood,06-Jun-12,7:44
585,11,1,6,1,1,BRCR,M,S,1,1,0,Tahquamenon,13-Jun-10,5:59
51,11,1,7,1,2,WIWR,M,S,2,1,0,Spotted Hardwood,07-Jun-10,6:27
2887,11,1,7,1,2,VEER,U,C,1,1,0,Spotted Hardwood,05-Jun-11,6:31
6504,11,1,7,1,2,YSFL,U,C,2,1,0,Spotted Hardwood,06-Jun-12,7:44
586,11,1,7,1,1,BRCR,U,C,1,1,0,Tahquamenon,13-Jun-10,5:59
52,11,1,8,1,2,EAWP,M,S,2,1,0,Spotted Hardwood,07-Jun-10,6:27
2888,11,1,8,1,3,LEFL,M,S,1,1,1,Spotted Hardwood,05-Jun-11,6:31
6505,11,1,8,1,2,OVEN,M,S,2,1,0,Spotted Hardwood,06-Jun-12,7:44
587,11,1,8,1,2,SCTA,M,S,2,1,0,Tahquamenon,13-Jun-10,5:59
53,11,1,9,1,2,RBGR,M,S,1,1,0,Spotted Hardwood,07-Jun-10,6:27
2889,11,1,9,1,3,LEFL,M,S,1,1,1,Spotted Hardwood,05-Jun-11,6:31
6506,11,1,9,1,2,EACH,U,C,1,1,0,Spotted Hardwood,06-Jun-12,7:44
